ts,b,bz,n,v,f10,dst
1998-06-11 18:00:00+00:00,4.3,1.4,6.0,365.0,115.8,1
1998-06-11 19:00:00+00:00,5.0,1.9,6.7,370.0,115.8,2
1998-06-11 20:00:00+00:00,5.4,1.1,6.9,368.0,115.8,2
1998-06-11 21:00:00+00:00,5.0,-0.7,6.8,364.0,115.8,-2
1998-06-11 22:00:00+00:00,4.6,-1.0,7.5,355.0,115.8,-7
1998-06-11 23:00:00+00:00,5.3,-3.1,9.2,358.0,115.8,-7
1998-06-12 00:00:00+00:00,5.1,-0.8,10.3,362.0,115.7,-6
1998-06-12 01:00:00+00:00,4.7,2.9,9.5,366.0,115.7,-3
1998-06-12 02:00:00+00:00,4.7,2.4,8.7,370.0,115.7,2
1998-06-12 03:00:00+00:00,5.5,-4.4,6.5,366.0,115.7,1
1998-06-12 04:00:00+00:00,5.0,-4.8,7.1,375.0,115.7,-9
1998-06-12 05:00:00+00:00,3.0,-2.7,6.9,379.0,115.7,-15
1998-06-12 06:00:00+00:00,4.6,-2.5,5.7,365.0,115.7,-21
1998-06-12 07:00:00+00:00,4.5,2.2,5.2,364.0,115.7,-22
1998-06-12 08:00:00+00:00,4.6,3.0,4.9,368.0,115.7,-19
1998-06-12 09:00:00+00:00,4.6,-0.2,4.1,347.0,115.7,-17
1998-06-12 10:00:00+00:00,4.0,-1.9,4.0,353.0,115.7,-15
1998-06-12 11:00:00+00:00,4.0,0.8,4.0,346.0,115.7,-16
1998-06-12 12:00:00+00:00,3.6,1.6,3.9,353.0,115.7,-17
1998-06-12 13:00:00+00:00,3.6,0.1,3.4,331.0,115.7,-14
1998-06-12 14:00:00+00:00,1.6,-0.2,3.1,352.0,115.7,-9
1998-06-12 15:00:00+00:00,1.3,0.7,2.8,357.0,115.7,-6
1998-06-12 16:00:00+00:00,3.6,0.4,1.4,363.0,115.7,-7
1998-06-12 17:00:00+00:00,3.1,0.1,1.2,362.0,115.7,-9
1998-06-12 18:00:00+00:00,2.1,-0.1,1.9,322.0,115.7,-16
1998-06-12 19:00:00+00:00,2.2,-1.3,2.6,338.0,115.7,-12
1998-06-12 20:00:00+00:00,2.8,-2.1,2.8,350.0,115.7,-15
1998-06-12 21:00:00+00:00,3.4,-0.2,3.1,362.0,115.7,-20
1998-06-12 22:00:00+00:00,4.2,-0.7,3.1,370.0,115.7,-21
1998-06-12 23:00:00+00:00,4.4,1.4,3.6,362.0,115.7,-18
1998-06-13 00:00:00+00:00,4.8,2.4,4.1,355.0,113.9,-13
1998-06-13 01:00:00+00:00,4.7,-0.3,3.9,348.0,113.9,-8
1998-06-13 02:00:00+00:00,4.9,-0.6,4.1,348.0,113.9,-4
1998-06-13 03:00:00+00:00,5.3,1.3,4.3,350.0,113.9,-3
1998-06-13 04:00:00+00:00,5.4,0.4,3.5,341.0,113.9,-4
1998-06-13 05:00:00+00:00,5.4,0.7,3.5,340.0,113.9,-2
1998-06-13 06:00:00+00:00,5.0,0.6,3.7,339.0,113.9,-2
1998-06-13 07:00:00+00:00,4.6,-0.4,6.0,344.0,113.9,-3
1998-06-13 08:00:00+00:00,4.8,-0.7,3.4,336.0,113.9,-5
1998-06-13 09:00:00+00:00,4.3,-0.6,4.0,336.0,113.9,-6
1998-06-13 10:00:00+00:00,3.8,-1.1,4.0,331.0,113.9,-5
1998-06-13 11:00:00+00:00,4.0,-0.3,3.8,341.0,113.9,-5
1998-06-13 12:00:00+00:00,3.9,-1.0,4.0,337.0,113.9,-3
1998-06-13 13:00:00+00:00,4.2,0.2,3.2,334.0,113.9,-1
1998-06-13 14:00:00+00:00,4.1,-1.2,3.5,327.0,113.9,2
1998-06-13 15:00:00+00:00,4.6,0.9,2.9,327.0,113.9,1
1998-06-13 16:00:00+00:00,4.3,-0.2,2.8,326.0,113.9,-2
1998-06-13 17:00:00+00:00,4.6,-0.1,3.0,320.0,113.9,-3
1998-06-13 18:00:00+00:00,4.6,1.3,2.8,318.0,113.9,-5
1998-06-13 19:00:00+00:00,4.4,1.3,3.1,314.0,113.9,1
1998-06-13 20:00:00+00:00,8.1,5.3,12.0,369.0,113.9,11
1998-06-13 21:00:00+00:00,11.7,7.6,10.7,378.0,113.9,5
1998-06-13 22:00:00+00:00,9.6,4.7,12.7,381.0,113.9,7
1998-06-13 23:00:00+00:00,7.2,-3.1,20.4,364.0,113.9,4
1998-06-14 00:00:00+00:00,7.4,-2.7,17.6,363.0,105.1,-2
1998-06-14 01:00:00+00:00,8.8,-0.6,17.4,369.0,105.1,1
1998-06-14 02:00:00+00:00,10.0,3.0,15.9,370.0,105.1,6
1998-06-14 03:00:00+00:00,10.4,-5.2,14.9,364.0,105.1,9
1998-06-14 04:00:00+00:00,11.4,-9.2,14.0,357.0,105.1,-2
1998-06-14 05:00:00+00:00,11.1,-11.1,13.9,348.0,105.1,-10
1998-06-14 06:00:00+00:00,10.4,-10.1,12.5,350.0,105.1,-31
1998-06-14 07:00:00+00:00,9.0,-7.8,11.7,338.0,105.1,-40
1998-06-14 08:00:00+00:00,8.7,-7.9,10.4,334.0,105.1,-46
1998-06-14 09:00:00+00:00,8.5,-7.0,10.1,326.0,105.1,-54
1998-06-14 10:00:00+00:00,7.6,-5.7,10.0,325.0,105.1,-55
1998-06-14 11:00:00+00:00,7.0,-4.6,9.2,320.0,105.1,-52
1998-06-14 12:00:00+00:00,7.0,-5.1,8.8,320.0,105.1,-43
1998-06-14 13:00:00+00:00,7.3,-3.4,7.0,327.0,105.1,-41
1998-06-14 14:00:00+00:00,8.0,-2.2,5.5,330.0,105.1,-41
1998-06-14 15:00:00+00:00,8.6,2.5,4.7,341.0,105.1,-37
1998-06-14 16:00:00+00:00,9.1,1.5,4.5,346.0,105.1,-33
1998-06-14 17:00:00+00:00,9.3,4.2,5.2,348.0,105.1,-30
1998-06-14 18:00:00+00:00,9.3,4.8,5.4,343.0,105.1,-26
1998-06-14 19:00:00+00:00,9.4,5.5,6.1,343.0,105.1,-24
1998-06-14 20:00:00+00:00,9.2,4.3,7.1,345.0,105.1,-25
1998-06-14 21:00:00+00:00,9.5,5.0,7.2,345.0,105.1,-24
1998-06-14 22:00:00+00:00,9.6,5.3,7.4,344.0,105.1,-21
1998-06-14 23:00:00+00:00,9.9,3.0,9.2,336.0,105.1,-18
1998-06-15 00:00:00+00:00,9.4,5.6,10.4,343.0,103.6,-17
1998-06-15 01:00:00+00:00,10.2,5.1,10.5,343.0,103.6,-12
1998-06-15 02:00:00+00:00,10.0,2.6,10.8,348.0,103.6,-11
1998-06-15 03:00:00+00:00,9.8,3.0,11.6,351.0,103.6,-10
1998-06-15 04:00:00+00:00,10.8,-1.9,14.1,385.0,103.6,-9
1998-06-15 05:00:00+00:00,11.4,-2.2,13.3,382.0,103.6,-15
1998-06-15 06:00:00+00:00,11.2,1.3,12.5,359.0,103.6,-18
1998-06-15 07:00:00+00:00,10.0,1.2,13.3,361.0,103.6,-14
1998-06-15 08:00:00+00:00,9.4,3.0,12.9,332.0,103.6,-11
1998-06-15 09:00:00+00:00,6.7,-2.8,12.9,360.0,103.6,-6
1998-06-15 10:00:00+00:00,10.1,-1.2,9.9,364.0,103.6,-13
1998-06-15 11:00:00+00:00,10.2,-2.4,10.1,366.0,103.6,-10
1998-06-15 12:00:00+00:00,10.1,-5.1,11.4,380.0,103.6,-4
1998-06-15 13:00:00+00:00,9.4,-7.4,10.5,382.0,103.6,-7
1998-06-15 14:00:00+00:00,9.7,-3.3,8.1,381.0,103.6,-13
1998-06-15 15:00:00+00:00,7.5,-2.2,7.0,377.0,103.6,-13
1998-06-15 16:00:00+00:00,7.9,4.8,5.4,382.0,103.6,-16
1998-06-15 17:00:00+00:00,8.6,3.5,4.8,369.0,103.6,-15
1998-06-15 18:00:00+00:00,9.0,5.2,3.3,371.0,103.6,-15
1998-06-15 19:00:00+00:00,9.1,2.3,3.1,386.0,103.6,-15
1998-06-15 20:00:00+00:00,9.2,2.2,3.6,388.0,103.6,-16
1998-06-15 21:00:00+00:00,8.4,5.9,3.6,384.0,103.6,-19
1998-06-15 22:00:00+00:00,7.5,3.8,4.4,406.0,103.6,-18
1998-06-15 23:00:00+00:00,8.1,7.2,4.8,393.0,103.6,-16
1998-06-16 00:00:00+00:00,5.2,3.8,5.2,396.0,107.3,-14
1998-06-16 01:00:00+00:00,5.5,2.2,5.6,384.0,107.3,-11
1998-06-16 02:00:00+00:00,5.5,1.6,4.5,389.0,107.3,-7
1998-06-16 03:00:00+00:00,6.3,3.0,4.7,396.0,107.3,-8
1998-06-16 04:00:00+00:00,5.7,0.0,4.4,387.0,107.3,-8
1998-06-16 05:00:00+00:00,2.7,1.4,3.3,416.0,107.3,-10
1998-06-16 06:00:00+00:00,4.7,2.0,2.6,424.0,107.3,-12
1998-06-16 07:00:00+00:00,5.0,0.0,2.6,426.0,107.3,-10
1998-06-16 08:00:00+00:00,5.1,-2.6,2.0,442.0,107.3,-10
1998-06-16 09:00:00+00:00,4.6,-0.8,2.6,438.0,107.3,-10
1998-06-16 10:00:00+00:00,5.2,3.1,2.6,436.0,107.3,-12
1998-06-16 11:00:00+00:00,4.3,3.0,2.2,430.0,107.3,-11
1998-06-16 12:00:00+00:00,3.8,-1.1,2.4,424.0,107.3,-10
1998-06-16 13:00:00+00:00,4.4,-3.1,2.6,429.0,107.3,-9
1998-06-16 14:00:00+00:00,4.7,-2.3,2.5,422.0,107.3,-8
1998-06-16 15:00:00+00:00,5.4,-2.8,2.1,413.0,107.3,-8
1998-06-16 16:00:00+00:00,4.2,-1.5,2.2,421.0,107.3,-14
1998-06-16 17:00:00+00:00,4.7,2.3,2.2,414.0,107.3,-13
1998-06-16 18:00:00+00:00,5.3,-1.3,2.4,408.0,107.3,-10
1998-06-16 19:00:00+00:00,5.4,-2.5,2.0,394.0,107.3,-8
1998-06-16 20:00:00+00:00,4.5,-0.8,2.3,392.0,107.3,-8
1998-06-16 21:00:00+00:00,4.7,0.7,2.8,390.0,107.3,-12
1998-06-16 22:00:00+00:00,4.6,3.9,2.9,407.0,107.3,-10
1998-06-16 23:00:00+00:00,4.3,2.5,3.3,392.0,107.3,-8
1998-06-17 00:00:00+00:00,3.2,0.1,3.8,391.0,103.9,-6
1998-06-17 01:00:00+00:00,4.4,-0.4,4.3,386.0,103.9,-7
1998-06-17 02:00:00+00:00,3.9,1.7,4.1,385.0,103.9,-6
1998-06-17 03:00:00+00:00,3.7,-0.1,4.4,380.0,103.9,-3
1998-06-17 04:00:00+00:00,3.8,0.2,4.7,378.0,103.9,-2
1998-06-17 05:00:00+00:00,3.5,-1.5,4.7,382.0,103.9,-5
1998-06-17 06:00:00+00:00,4.3,-0.4,5.3,370.0,103.9,-4
1998-06-17 07:00:00+00:00,4.5,0.2,4.9,364.0,103.9,-4
1998-06-17 08:00:00+00:00,4.5,0.8,4.6,361.0,103.9,-4
1998-06-17 09:00:00+00:00,4.1,0.7,4.9,365.0,103.9,-1
1998-06-17 10:00:00+00:00,4.2,0.8,4.7,361.0,103.9,0
1998-06-17 11:00:00+00:00,4.0,-0.5,4.5,359.0,103.9,-1
1998-06-17 12:00:00+00:00,4.1,-0.2,4.8,357.0,103.9,-2
1998-06-17 13:00:00+00:00,4.0,0.5,4.7,357.0,103.9,-3
1998-06-17 14:00:00+00:00,3.8,0.4,4.3,355.0,103.9,-2
1998-06-17 15:00:00+00:00,3.6,1.1,5.3,352.0,103.9,1
1998-06-17 16:00:00+00:00,3.3,0.9,5.9,342.0,103.9,1
1998-06-17 17:00:00+00:00,3.7,1.4,6.2,329.0,103.9,1
1998-06-17 18:00:00+00:00,3.7,1.6,6.2,331.0,103.9,0
1998-06-17 19:00:00+00:00,4.0,1.9,6.0,323.0,103.9,0
1998-06-17 20:00:00+00:00,3.8,2.2,6.2,315.0,103.9,0
1998-06-17 21:00:00+00:00,3.8,2.5,6.3,314.0,103.9,1
1998-06-17 22:00:00+00:00,5.2,3.4,8.6,333.0,103.9,4
1998-06-17 23:00:00+00:00,5.1,2.9,7.7,350.0,103.9,8
1998-06-18 00:00:00+00:00,5.9,1.3,7.8,356.0,103.3,8
1998-06-18 01:00:00+00:00,5.6,2.7,8.5,353.0,103.3,8
1998-06-18 02:00:00+00:00,5.3,1.8,8.4,356.0,103.3,11
1998-06-18 03:00:00+00:00,4.9,1.6,7.7,359.0,103.3,10
1998-06-18 04:00:00+00:00,4.7,2.3,7.9,363.0,103.3,9
1998-06-18 05:00:00+00:00,4.6,4.0,10.1,352.0,103.3,12
1998-06-18 06:00:00+00:00,5.1,3.2,9.9,348.0,103.3,11
1998-06-18 07:00:00+00:00,4.9,1.6,11.1,346.0,103.3,12
1998-06-18 08:00:00+00:00,4.3,-0.8,10.3,344.0,103.3,12
1998-06-18 09:00:00+00:00,3.6,-2.4,9.5,344.0,103.3,12
1998-06-18 10:00:00+00:00,5.5,-2.2,7.2,335.0,103.3,8
1998-06-18 11:00:00+00:00,5.5,-1.7,7.5,330.0,103.3,6
1998-06-18 12:00:00+00:00,5.4,-1.6,9.8,323.0,103.3,8
1998-06-18 13:00:00+00:00,4.9,-1.3,12.6,318.0,103.3,6
1998-06-18 14:00:00+00:00,5.2,-1.8,12.4,314.0,103.3,6
1998-06-18 15:00:00+00:00,5.1,-2.3,12.1,313.0,103.3,7
1998-06-18 16:00:00+00:00,4.6,-2.4,13.0,311.0,103.3,10
1998-06-18 17:00:00+00:00,4.2,-2.0,14.9,309.0,103.3,9
1998-06-18 18:00:00+00:00,4.4,-1.5,14.1,306.0,103.3,8
1998-06-18 19:00:00+00:00,4.6,-1.1,13.7,305.0,103.3,9
1998-06-18 20:00:00+00:00,4.8,-0.7,17.2,304.0,103.3,10
1998-06-18 21:00:00+00:00,7.4,1.2,30.5,312.0,103.3,20
1998-06-18 22:00:00+00:00,10.5,-2.0,37.7,337.0,103.3,28
1998-06-18 23:00:00+00:00,7.4,4.3,22.6,348.0,103.3,18
1998-06-19 00:00:00+00:00,8.2,4.8,20.9,356.0,101.8,20
1998-06-19 01:00:00+00:00,12.1,2.4,10.0,379.0,101.8,18
1998-06-19 02:00:00+00:00,11.9,6.8,13.7,387.0,101.8,19
1998-06-19 03:00:00+00:00,12.1,1.9,13.3,374.0,101.8,17
1998-06-19 04:00:00+00:00,10.0,-1.4,12.5,369.0,101.8,13
1998-06-19 05:00:00+00:00,8.9,-2.0,12.1,386.0,101.8,8
1998-06-19 06:00:00+00:00,8.4,-4.4,11.6,400.0,101.8,4
1998-06-19 07:00:00+00:00,6.4,-5.9,12.3,444.0,101.8,-3
1998-06-19 08:00:00+00:00,4.9,-4.6,9.6,450.0,101.8,-13
1998-06-19 09:00:00+00:00,10.4,1.5,10.6,450.0,101.8,-15
1998-06-19 10:00:00+00:00,12.6,1.8,9.1,463.0,101.8,-16
1998-06-19 11:00:00+00:00,11.6,6.8,9.8,480.0,101.8,-10
1998-06-19 12:00:00+00:00,8.9,3.0,11.0,517.0,101.8,3
1998-06-19 13:00:00+00:00,9.2,9.0,12.4,498.0,101.8,5
1998-06-19 14:00:00+00:00,7.6,7.4,11.7,485.0,101.8,2
1998-06-19 15:00:00+00:00,5.5,5.0,11.7,496.0,101.8,3
1998-06-19 16:00:00+00:00,7.0,5.5,13.5,503.0,101.8,5
1998-06-19 17:00:00+00:00,9.6,8.0,13.5,501.0,101.8,5
1998-06-19 18:00:00+00:00,6.0,0.8,15.3,480.0,101.8,3
1998-06-19 19:00:00+00:00,8.6,5.9,17.0,467.0,101.8,1
1998-06-19 20:00:00+00:00,12.7,8.9,14.5,449.0,101.8,0
1998-06-19 21:00:00+00:00,13.1,12.3,14.1,448.0,101.8,0
1998-06-19 22:00:00+00:00,13.8,13.2,12.9,444.0,101.8,2
1998-06-19 23:00:00+00:00,10.5,8.9,10.9,451.0,101.8,2
1998-06-20 00:00:00+00:00,11.4,7.9,9.1,460.0,104.4,1
1998-06-20 01:00:00+00:00,10.5,6.5,9.3,454.0,104.4,2
1998-06-20 02:00:00+00:00,10.5,0.4,9.2,435.0,104.4,1
1998-06-20 03:00:00+00:00,10.0,-0.2,9.7,429.0,104.4,1
1998-06-20 04:00:00+00:00,5.8,4.1,12.3,413.0,104.4,2
1998-06-20 05:00:00+00:00,10.7,-3.9,8.5,423.0,104.4,3
1998-06-20 06:00:00+00:00,8.8,-1.8,8.8,411.0,104.4,-1
1998-06-20 07:00:00+00:00,8.0,0.3,7.2,417.0,104.4,-9
1998-06-20 08:00:00+00:00,7.5,-0.3,7.3,422.0,104.4,-9
1998-06-20 09:00:00+00:00,8.1,-3.2,7.0,433.0,104.4,-5
1998-06-20 10:00:00+00:00,8.7,-0.3,7.2,451.0,104.4,-4
1998-06-20 11:00:00+00:00,8.0,0.4,7.7,416.0,104.4,-3
1998-06-20 12:00:00+00:00,6.9,-0.3,7.8,413.0,104.4,-2
1998-06-20 13:00:00+00:00,7.0,1.8,7.7,430.0,104.4,-1
1998-06-20 14:00:00+00:00,7.8,-1.6,6.6,419.0,104.4,-2
1998-06-20 15:00:00+00:00,6.7,-3.2,6.2,437.0,104.4,-3
1998-06-20 16:00:00+00:00,7.0,-1.8,6.1,421.0,104.4,-6
1998-06-20 17:00:00+00:00,7.6,-2.2,6.2,430.0,104.4,-7
1998-06-20 18:00:00+00:00,8.5,-2.3,5.8,416.0,104.4,-12
1998-06-20 19:00:00+00:00,7.7,0.8,7.2,420.0,104.4,-12
1998-06-20 20:00:00+00:00,6.6,-4.0,7.9,418.0,104.4,-10
1998-06-20 21:00:00+00:00,7.5,-2.9,7.4,443.0,104.4,-17
1998-06-20 22:00:00+00:00,8.1,-6.3,6.9,416.0,104.4,-27
1998-06-20 23:00:00+00:00,7.3,-4.3,7.5,432.0,104.4,-27
1998-06-21 00:00:00+00:00,7.6,-3.8,7.5,425.0,105.4,-21
1998-06-21 01:00:00+00:00,6.8,0.4,8.4,407.0,105.4,-21
1998-06-21 02:00:00+00:00,7.5,-4.3,7.4,416.0,105.4,-16
1998-06-21 03:00:00+00:00,7.6,-2.9,7.6,419.0,105.4,-18
1998-06-21 04:00:00+00:00,6.1,-0.6,8.7,428.0,105.4,-20
1998-06-21 05:00:00+00:00,6.7,-4.6,8.6,427.0,105.4,-19
1998-06-21 06:00:00+00:00,5.9,1.6,8.3,436.0,105.4,-23
1998-06-21 07:00:00+00:00,4.6,-1.7,7.5,452.0,105.4,-20
1998-06-21 08:00:00+00:00,6.7,-5.7,6.8,461.0,105.4,-23
1998-06-21 09:00:00+00:00,5.8,-0.1,7.2,397.0,105.4,-30
1998-06-21 10:00:00+00:00,5.1,-3.6,7.0,408.0,105.4,-22
1998-06-21 11:00:00+00:00,5.5,-1.2,6.5,416.0,105.4,-15
1998-06-21 12:00:00+00:00,5.3,-0.9,6.0,422.0,105.4,-16
1998-06-21 13:00:00+00:00,4.8,-2.5,5.5,418.0,105.4,-19
1998-06-21 14:00:00+00:00,5.1,1.1,5.5,400.0,105.4,-20
1998-06-21 15:00:00+00:00,5.4,2.3,5.2,408.0,105.4,-17
1998-06-21 16:00:00+00:00,5.2,1.4,5.5,408.0,105.4,-14
1998-06-21 17:00:00+00:00,4.6,0.3,5.5,411.0,105.4,-16
1998-06-21 18:00:00+00:00,4.3,-2.6,5.7,409.0,105.4,-21
1998-06-21 19:00:00+00:00,4.4,-3.6,5.7,401.0,105.4,-29
1998-06-21 20:00:00+00:00,5.9,-4.6,5.2,433.0,105.4,-34
1998-06-21 21:00:00+00:00,5.9,-4.0,4.9,432.0,105.4,-37
1998-06-21 22:00:00+00:00,4.8,-3.8,5.0,427.0,105.4,-36
1998-06-21 23:00:00+00:00,4.5,-1.6,5.6,410.0,105.4,-34
1998-06-22 00:00:00+00:00,5.2,-2.4,5.3,409.0,103.8,-31
1998-06-22 01:00:00+00:00,5.2,-1.6,4.8,411.0,103.8,-29
1998-06-22 02:00:00+00:00,5.8,-0.8,4.6,412.0,103.8,-29
1998-06-22 03:00:00+00:00,5.9,1.9,4.5,401.0,103.8,-27
1998-06-22 04:00:00+00:00,5.3,-2.9,4.7,402.0,103.8,-24
1998-06-22 05:00:00+00:00,5.3,-1.8,4.4,402.0,103.8,-24
1998-06-22 06:00:00+00:00,5.7,0.5,3.8,401.0,103.8,-25
1998-06-22 07:00:00+00:00,5.6,2.7,5.0,395.0,103.8,-19
1998-06-22 08:00:00+00:00,5.7,1.2,5.2,390.0,103.8,-15
1998-06-22 09:00:00+00:00,5.0,-2.4,4.8,399.0,103.8,-12
1998-06-22 10:00:00+00:00,5.3,0.4,5.0,393.0,103.8,-13
1998-06-22 11:00:00+00:00,3.5,-1.3,5.6,400.0,103.8,-11
1998-06-22 12:00:00+00:00,3.1,-1.3,5.8,414.0,103.8,-14
1998-06-22 13:00:00+00:00,4.0,-1.8,5.6,417.0,103.8,-14
1998-06-22 14:00:00+00:00,4.1,-2.3,5.6,410.0,103.8,-11
1998-06-22 15:00:00+00:00,4.8,-1.8,5.8,405.0,103.8,-11
1998-06-22 16:00:00+00:00,7.4,-3.0,6.9,413.0,103.8,-10
1998-06-22 17:00:00+00:00,9.0,-4.7,7.9,425.0,103.8,-16
1998-06-22 18:00:00+00:00,9.3,-5.3,8.4,420.0,103.8,-26
1998-06-22 19:00:00+00:00,8.9,-3.7,8.4,411.0,103.8,-28
1998-06-22 20:00:00+00:00,9.0,-5.1,10.0,404.0,103.8,-33
1998-06-22 21:00:00+00:00,10.7,0.8,8.7,390.0,103.8,-44
1998-06-22 22:00:00+00:00,10.2,1.6,7.6,387.0,103.8,-40
1998-06-22 23:00:00+00:00,9.8,0.8,7.5,402.0,103.8,-31
1998-06-23 00:00:00+00:00,9.5,-0.2,6.5,401.0,98.9,-25
1998-06-23 01:00:00+00:00,9.3,-0.1,7.3,398.0,98.9,-24
1998-06-23 02:00:00+00:00,9.1,1.6,9.3,395.0,98.9,-22
1998-06-23 03:00:00+00:00,9.2,1.1,8.9,389.0,98.9,-20
1998-06-23 04:00:00+00:00,9.1,1.7,9.0,391.0,98.9,-17
1998-06-23 05:00:00+00:00,9.3,3.9,8.0,386.0,98.9,-12
1998-06-23 06:00:00+00:00,8.8,-2.2,7.5,394.0,98.9,-7
1998-06-23 07:00:00+00:00,9.7,0.1,6.6,388.0,98.9,-9
1998-06-23 08:00:00+00:00,8.2,2.5,8.5,383.0,98.9,-13
1998-06-23 09:00:00+00:00,6.7,3.5,12.1,387.0,98.9,-7
1998-06-23 10:00:00+00:00,5.1,2.4,12.3,386.0,98.9,-3
1998-06-23 11:00:00+00:00,4.8,1.9,12.3,386.0,98.9,-1
1998-06-23 12:00:00+00:00,4.5,1.3,13.2,392.0,98.9,2
1998-06-23 13:00:00+00:00,5.3,2.2,12.1,391.0,98.9,-1
1998-06-23 14:00:00+00:00,5.5,4.3,11.8,392.0,98.9,-2
1998-06-23 15:00:00+00:00,5.9,2.9,10.6,382.0,98.9,0
1998-06-23 16:00:00+00:00,8.2,0.5,8.6,377.0,98.9,-3
1998-06-23 17:00:00+00:00,8.6,-5.4,11.0,388.0,98.9,-5
1998-06-23 18:00:00+00:00,6.9,-1.0,9.9,375.0,98.9,-13
1998-06-23 19:00:00+00:00,7.6,-2.2,10.7,376.0,98.9,-12
1998-06-23 20:00:00+00:00,6.9,-5.3,12.7,378.0,98.9,-10
1998-06-23 21:00:00+00:00,7.4,-6.5,15.0,383.0,98.9,-15
1998-06-23 22:00:00+00:00,7.1,-5.9,15.7,390.0,98.9,-24
1998-06-23 23:00:00+00:00,1.5,-1.2,13.9,389.0,98.9,-36
1998-06-24 00:00:00+00:00,9.3,5.9,13.5,379.0,108.8,-29
1998-06-24 01:00:00+00:00,7.8,4.1,13.2,371.0,108.8,-18
1998-06-24 02:00:00+00:00,6.0,1.2,12.2,373.0,108.8,-16
1998-06-24 03:00:00+00:00,6.6,-3.2,11.1,379.0,108.8,-15
1998-06-24 04:00:00+00:00,7.0,-3.1,12.5,387.0,108.8,-15
1998-06-24 05:00:00+00:00,7.8,-1.1,13.9,380.0,108.8,-14
1998-06-24 06:00:00+00:00,9.6,-5.5,12.2,375.0,108.8,-9
1998-06-24 07:00:00+00:00,9.7,-2.1,9.5,400.0,108.8,-11
1998-06-24 08:00:00+00:00,10.0,-0.9,10.0,402.0,108.8,-6
1998-06-24 09:00:00+00:00,4.6,-2.7,12.3,431.0,108.8,0
1998-06-24 10:00:00+00:00,6.8,-2.6,8.5,469.0,108.8,-8
1998-06-24 11:00:00+00:00,4.8,-2.0,8.6,528.0,108.8,-3
1998-06-24 12:00:00+00:00,4.7,-1.9,8.1,524.0,108.8,-1
1998-06-24 13:00:00+00:00,5.8,-3.3,8.2,508.0,108.8,-4
1998-06-24 14:00:00+00:00,10.0,-5.9,9.8,534.0,108.8,-9
1998-06-24 15:00:00+00:00,10.1,-5.4,10.9,525.0,108.8,-13
1998-06-24 16:00:00+00:00,9.2,-3.5,13.4,520.0,108.8,-12
1998-06-24 17:00:00+00:00,8.6,-1.8,17.6,530.0,108.8,-8
1998-06-24 18:00:00+00:00,8.7,-0.6,21.6,526.0,108.8,-5
1998-06-24 19:00:00+00:00,9.4,0.6,19.9,515.0,108.8,-7
1998-06-24 20:00:00+00:00,10.7,-0.4,12.8,503.0,108.8,-19
1998-06-24 21:00:00+00:00,12.3,0.1,11.1,502.0,108.8,-23
1998-06-24 22:00:00+00:00,11.9,1.4,16.4,497.0,108.8,-22
1998-06-24 23:00:00+00:00,11.8,2.4,13.6,487.0,108.8,-24
1998-06-25 00:00:00+00:00,13.3,4.2,6.7,481.0,109.7,-25
1998-06-25 01:00:00+00:00,14.1,6.7,4.1,477.0,109.7,-23
1998-06-25 02:00:00+00:00,14.0,5.8,3.9,477.0,109.7,-21
1998-06-25 03:00:00+00:00,13.5,6.1,3.0,475.0,109.7,-17
1998-06-25 04:00:00+00:00,13.0,6.6,11.7,460.0,109.7,-9
1998-06-25 05:00:00+00:00,13.2,6.7,12.9,456.0,109.7,-3
1998-06-25 06:00:00+00:00,13.4,6.0,12.4,451.0,109.7,-1
1998-06-25 07:00:00+00:00,12.5,6.6,17.3,446.0,109.7,8
1998-06-25 08:00:00+00:00,12.0,6.3,18.2,439.0,109.7,14
1998-06-25 09:00:00+00:00,11.9,8.1,18.4,439.0,109.7,13
1998-06-25 10:00:00+00:00,12.1,8.6,16.7,431.0,109.7,15
1998-06-25 11:00:00+00:00,12.2,8.8,12.9,427.0,109.7,18
1998-06-25 12:00:00+00:00,12.5,9.4,11.6,425.0,109.7,20
1998-06-25 13:00:00+00:00,11.6,9.4,13.9,416.0,109.7,16
1998-06-25 14:00:00+00:00,11.4,10.2,13.4,410.0,109.7,17
1998-06-25 15:00:00+00:00,10.9,10.0,13.9,402.0,109.7,16
1998-06-25 16:00:00+00:00,12.7,11.5,15.5,412.0,109.7,21
1998-06-25 17:00:00+00:00,17.1,15.9,16.9,447.0,109.7,28
1998-06-25 18:00:00+00:00,16.5,14.9,15.9,462.0,109.7,28
1998-06-25 19:00:00+00:00,16.3,14.6,9.0,463.0,109.7,19
1998-06-25 20:00:00+00:00,16.8,13.0,6.1,450.0,109.7,11
1998-06-25 21:00:00+00:00,16.0,9.2,6.4,473.0,109.7,9
1998-06-25 22:00:00+00:00,14.3,4.0,8.7,475.0,109.7,10
1998-06-25 23:00:00+00:00,8.1,-3.2,13.5,458.0,109.7,9
1998-06-26 00:00:00+00:00,12.3,-11.9,14.2,469.0,112.8,-9
1998-06-26 01:00:00+00:00,13.4,-13.1,11.6,467.0,112.8,-43
1998-06-26 02:00:00+00:00,13.7,-12.7,8.1,468.0,112.8,-67
1998-06-26 03:00:00+00:00,14.1,-12.6,5.5,472.0,112.8,-85
1998-06-26 04:00:00+00:00,13.0,-7.4,7.0,469.0,112.8,-101
